03/01/2017,01:00,AEEC, -0.66,N
03/01/2017,01:00,AMISTAD_ALL, 6.23,N
03/01/2017,01:00,AMOCOOIL_CC1, 15.52,N
03/01/2017,01:00,AMOCOOIL_CC2, 15.52,N
03/01/2017,01:00,AMOCO_PUN1, 15.52,N
03/01/2017,01:00,AMOCO_PUN2, 15.52,N
03/01/2017,01:00,AMO_AMOCO_1, 15.52,N
03/01/2017,01:00,AMO_AMOCO_2, 15.52,N
03/01/2017,01:00,AMO_AMOCO_5, 15.52,N
03/01/2017,01:00,AMO_AMOCO_G1, 15.52,N
03/01/2017,01:00,AMO_AMOCO_G2, 15.52,N
03/01/2017,01:00,AMO_AMOCO_G3, 15.52,N
03/01/2017,01:00,AMO_AMOCO_S1, 15.52,N
03/01/2017,01:00,AMO_AMOCO_S2, 15.52,N
03/01/2017,01:00,ANACACHO_ANA, 10.33,N
03/01/2017,01:00,ATK_ATKINSG7, 10.13,N
03/01/2017,01:00,AUSTPL_ALL, 11.67,N
03/01/2017,01:00,AZ_ALL, 15.77,N
03/01/2017,01:00,BAC_RN_ALL, 15.53,N
03/01/2017,01:00,BAFFIN_ALL, 12.39,N
03/01/2017,01:00,BASTEN_CC1, 11.84,N
03/01/2017,01:00,BASTEN_CCU, 11.84,N
03/01/2017,01:00,BBSES_UNIT1, 12.27,N
03/01/2017,01:00,BBSES_UNIT2, 12.27,N
03/01/2017,01:00,BCATWD_WD_1, 0,N
03/01/2017,01:00,BFM_HYD_ST1, 15.67,N
03/01/2017,01:00,BLSMT1_5_A_6, 1.69,N
03/01/2017,01:00,BOOTLEG_UN1, 4.37,N
03/01/2017,01:00,BORDAS_345, 12.16,N
03/01/2017,01:00,BORDAS_ALL, 12.1,N
03/01/2017,01:00,BOSQUESW_CC1, 9.69,N
03/01/2017,01:00,BOSQUESW_CC2, 9.96,N
03/01/2017,01:00,BOSQ_BSQSU_5, 9.96,N
03/01/2017,01:00,BOSQ_BSQS_12, 9.96,N
03/01/2017,01:00,BOSQ_BSQS_34, 9.69,N
03/01/2017,01:00,BRAUNIG_CC1, 11.54,N
03/01/2017,01:00,BRAUNIG_VHB1, 11.56,N
03/01/2017,01:00,BRAUNIG_VHB2, 11.56,N
03/01/2017,01:00,BRAUNIG_VHB3, 11.52,N
03/01/2017,01:00,BRAZ_WND_ALL, 3.55,N
03/01/2017,01:00,BRA_AVR1_CT2, 11.54,N
03/01/2017,01:00,BRA_AVR_CST1, 11.54,N
03/01/2017,01:00,BRISCOE_WIND, -0.87,N
03/01/2017,01:00,BRTSW_BCW1, -0.02,N
03/01/2017,01:00,BR_VHB6CT5_6, 11.56,N
03/01/2017,01:00,BR_VHB6CT7_8, 11.56,N
03/01/2017,01:00,BSF_PUN1, 15.02,N
03/01/2017,01:00,BSF_PUN2, 15.02,N
03/01/2017,01:00,BTE_BTE_G1, 15.83,N
03/01/2017,01:00,BTE_BTE_G2, 15.83,N
03/01/2017,01:00,BTE_BTE_G3, 15.83,N
03/01/2017,01:00,BTE_BTE_G4, 15.83,N
03/01/2017,01:00,BTE_CC1, 15.83,N
03/01/2017,01:00,BTE_PUN1, 15.83,N
03/01/2017,01:00,BTE_PUN2, 15.83,N
03/01/2017,01:00,BUCHAN_ALL, 10.66,N
03/01/2017,01:00,BUFF_GAP_ALL, 4.36,N
03/01/2017,01:00,BULLCRK_1_2, 3.8,N
03/01/2017,01:00,BVE_CC1, 15.39,N
03/01/2017,01:00,BVE_UNIT1, 15.39,N
03/01/2017,01:00,BVE_UNIT2, 15.39,N
03/01/2017,01:00,BVE_UNIT3, 15.39,N
03/01/2017,01:00,BYU_BYU_1, 15.67,N
03/01/2017,01:00,BYU_BYU_12, 15.67,N
03/01/2017,01:00,BYU_BYU_34, 15.67,N
03/01/2017,01:00,BYU_BYU_G8, 15.67,N
03/01/2017,01:00,BYU_CC1, 15.67,N
03/01/2017,01:00,BYU_PUN1, 15.67,N
03/01/2017,01:00,BYU_PUN2, 15.67,N
03/01/2017,01:00,BYU_PUN3, 15.67,N
03/01/2017,01:00,BYU_PUN4, 15.67,N
03/01/2017,01:00,B_DAVIS_3, 12.44,N
03/01/2017,01:00,B_DAVIS_4, 12.44,N
03/01/2017,01:00,B_DAVIS_CC1, 12.44,N
03/01/2017,01:00,B_D_B_DAVIG1, 12.44,N
03/01/2017,01:00,B_D_B_DAVIG2, 12.44,N
03/01/2017,01:00,CALAVER_JKS1, 11.61,N
03/01/2017,01:00,CALAVER_JKS2, 11.61,N
03/01/2017,01:00,CALAVER_JTD1, 11.54,N
03/01/2017,01:00,CALAVER_JTD2, 11.54,N
03/01/2017,01:00,CALAVER_OWS1, 11.55,N
03/01/2017,01:00,CALAVER_OWS2, 11.55,N
03/01/2017,01:00,CALLAHA_WND1, 4.64,N
03/01/2017,01:00,CAL_ALL, 15.76,N
03/01/2017,01:00,CAL_CALGT1, 15.76,N
03/01/2017,01:00,CAL_CALSTG1, 15.76,N
03/01/2017,01:00,CAL_CC1, 15.76,N
03/01/2017,01:00,CAL_PUN1, 15.76,N
03/01/2017,01:00,CAL_PUN2, 15.76,N
03/01/2017,01:00,CAMWIND_RN, 12.36,N
03/01/2017,01:00,CAPRIDG4_CR4, 4.97,N
03/01/2017,01:00,CAPRIDGE_ALL, 4.97,N
03/01/2017,01:00,CARBN_BSP_1, 4.1,N
03/01/2017,01:00,CBECII_1, 14.83,N
03/01/2017,01:00,CBECII_2, 14.83,N
03/01/2017,01:00,CBECII_CC3, 14.83,N
03/01/2017,01:00,CBEC_ALL, 14.73,N
03/01/2017,01:00,CBEC_CC1, 14.73,N
03/01/2017,01:00,CBEC_CC2, 14.73,N
03/01/2017,01:00,CBY4_ALL, 15.81,N
03/01/2017,01:00,CBY4_CC1, 15.81,N
03/01/2017,01:00,CBY_CBY_G1, 15.81,N
03/01/2017,01:00,CBY_CBY_G2, 15.79,N
03/01/2017,01:00,CCEC_CC1, 12.45,N
03/01/2017,01:00,CCEC_GT1, 12.45,N
03/01/2017,01:00,CCEC_GT2, 12.45,N
03/01/2017,01:00,CCEC_PUN1, 12.45,N
03/01/2017,01:00,CCEC_PUN2, 12.45,N
03/01/2017,01:00,CCEC_ST1, 12.45,N
03/01/2017,01:00,CEDROHI_CHW1, 12.09,N
03/01/2017,01:00,CHEDPW_GT2, 15.91,N
03/01/2017,01:00,CHE_CC1, 15.83,N
03/01/2017,01:00,CHE_LYD, 15.79,N
03/01/2017,01:00,CHE_LYD2, 15.79,N
03/01/2017,01:00,CHE_PUN1, 15.79,N
03/01/2017,01:00,CHE_PUN2, 15.79,N
03/01/2017,01:00,COL_COLETOG1, 12.28,N
03/01/2017,01:00,COTPLNS_RN, -0.66,N
03/01/2017,01:00,COTTON_PAP2, 12.5,N
03/01/2017,01:00,CPSES_UNIT1, 5.74,N
03/01/2017,01:00,CPSES_UNIT2, 5.74,N
03/01/2017,01:00,CSC_CSECG1_2, 3.52,N
03/01/2017,01:00,CTL_GT_102, 15.66,N
03/01/2017,01:00,CTL_GT_103, 15.66,N
03/01/2017,01:00,CTL_GT_104, 15.66,N
03/01/2017,01:00,CTL_PUN1, 15.66,N
03/01/2017,01:00,CTL_PUN2, 15.66,N
03/01/2017,01:00,CTL_PUN3, 15.66,N
03/01/2017,01:00,CTL_ST_101, 15.66,N
03/01/2017,01:00,CVC_CC1, 15.91,N
03/01/2017,01:00,CVC_CVCG1_5, 15.91,N
03/01/2017,01:00,CVC_CVC_G2, 15.91,N
03/01/2017,01:00,CVC_CVC_G3, 15.91,N
