DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
02/20/2017,01:00,FO_FORMOSG2, 17.52,N
02/20/2017,01:00,FO_FORMOSG3, 17.52,N
02/20/2017,01:00,FO_FORMOSG4, 17.52,N
02/20/2017,01:00,FO_FORMOSG5, 17.52,N
02/20/2017,01:00,FO_FORMOSG6, 17.52,N
02/20/2017,01:00,FO_FORMOSG7, 17.52,N
02/20/2017,01:00,FO_FORMOSG8, 17.52,N
02/20/2017,01:00,FO_FORMOSG9, 17.52,N
02/20/2017,01:00,FPPYD_FPP_G1, 17.62,N
02/20/2017,01:00,FPPYD_FPP_G2, 17.62,N
02/20/2017,01:00,FPPYD_FPP_G3, 17.62,N
02/20/2017,01:00,FREC_1_CCU, 17.81,N
02/20/2017,01:00,FREC_2_CCU, 17.81,N
02/20/2017,01:00,FREC_CC1, 17.81,N
02/20/2017,01:00,FREC_CC2, 17.81,N
02/20/2017,01:00,FRNYPP_1_CCU, 18.19,N
02/20/2017,01:00,FRNYPP_2_CCU, 18.19,N
02/20/2017,01:00,FRNYPP_CC1, 18.19,N
02/20/2017,01:00,FRNYPP_CC2, 18.19,N
02/20/2017,01:00,FRO_FRONTEG1, 17.51,N
02/20/2017,01:00,FRO_FRONTEG2, 17.51,N
02/20/2017,01:00,FRO_FRONTEG3, 17.51,N
02/20/2017,01:00,FTR_CC1, 17.64,N
02/20/2017,01:00,FTR_FTR_G1_4, 17.64,N
02/20/2017,01:00,GBY_GBY_5, 17.61,N
02/20/2017,01:00,GBY_GT, 17.61,N
02/20/2017,01:00,GIB_GIB_CRG1, 17.64,N
02/20/2017,01:00,GID_GIDEONG1, 17.59,N
02/20/2017,01:00,GID_GIDEONG2, 17.59,N
02/20/2017,01:00,GID_GIDEONG3, 17.59,N
02/20/2017,01:00,GOA_GOATWIND, 16.57,N
02/20/2017,01:00,GPASTURE_ALL, 16.27,N
02/20/2017,01:00,GRANDVW1_A_B, 16.04,N
02/20/2017,01:00,GRSES_UNIT1, 16.13,N
02/20/2017,01:00,GRSES_UNIT2, 16.17,N
02/20/2017,01:00,GUADG_CC1, 17.49,N
02/20/2017,01:00,GUADG_CC2, 17.49,N
02/20/2017,01:00,GUADG_CCU1, 17.49,N
02/20/2017,01:00,GUADG_CCU2, 17.49,N
02/20/2017,01:00,GUNMTN_NODE, 16.5,N
02/20/2017,01:00,GWEC_G1, 16.95,N
02/20/2017,01:00,HAYSEN1_2, 17.51,N
02/20/2017,01:00,HAYSEN3_4, 17.51,N
02/20/2017,01:00,HB_BUSAVG, 17.4,N
02/20/2017,01:00,HB_HOUSTON, 17.61,N
02/20/2017,01:00,HB_HUBAVG, 17.26,N
02/20/2017,01:00,HB_NORTH, 17.52,N
02/20/2017,01:00,HB_SOUTH, 17.53,N
02/20/2017,01:00,HB_WEST, 16.39,N
02/20/2017,01:00,HELIOS_RN, 17.4,N
02/20/2017,01:00,HHGT_KENDAL, 17.39,N
02/20/2017,01:00,HHOLLW2_WND1, 16.52,N
02/20/2017,01:00,HHOLLW3_WND1, 16.52,N
02/20/2017,01:00,HHOLLW4_WND1, 16.52,N
02/20/2017,01:00,HLSES_UNIT3, 17.06,N
02/20/2017,01:00,HLSES_UNIT4, 17.06,N
02/20/2017,01:00,HLSES_UNIT5, 17.06,N
02/20/2017,01:00,HORSECRK_RN, 16.34,N
02/20/2017,01:00,HOVEY_GEN, 17.08,N
02/20/2017,01:00,HOVEY_UNIT1, 17.08,N
02/20/2017,01:00,HRFDWIND_ALL, 16.05,N
02/20/2017,01:00,HWF_HWFG1, 16.31,N
02/20/2017,01:00,H_HOLLO_WND1, 16.52,N
02/20/2017,01:00,INDN_INDNNWP, 16.63,N
02/20/2017,01:00,IND_INADALE1, 16.46,N
02/20/2017,01:00,INGLCOSW_CC1, 17.52,N
02/20/2017,01:00,INGLCOSW_STG, 17.52,N
02/20/2017,01:00,INGLCOS_CTG1, 17.52,N
02/20/2017,01:00,INGLCOS_CTG2, 17.52,N
02/20/2017,01:00,INGLCO_PUN1, 17.52,N
02/20/2017,01:00,INGLCO_PUN2, 17.52,N
02/20/2017,01:00,INGLCO_PUN3, 17.52,N
02/20/2017,01:00,INKS_INKS_G1, 17.4,N
02/20/2017,01:00,IN_INDNENR, 16.64,N
02/20/2017,01:00,IN_INDNENR_2, 16.63,N
02/20/2017,01:00,JACKCNTY_CC1, 15.08,N
02/20/2017,01:00,JACKCNTY_CT1, 15.08,N
02/20/2017,01:00,JACKCNTY_CT2, 15.08,N
02/20/2017,01:00,JACKCNTY_STG, 15.08,N
02/20/2017,01:00,JCKCNTY2_CC1, 15.97,N
02/20/2017,01:00,JCKCNTY2_CT3, 15.97,N
02/20/2017,01:00,JCKCNTY2_CT4, 15.97,N
02/20/2017,01:00,JCKCNTY2_ST2, 15.97,N
02/20/2017,01:00,KEECHI_U1, 15.08,N
02/20/2017,01:00,KEO_KEO_SM1, 16.61,N
02/20/2017,01:00,KING_KINGNE, 16.61,N
02/20/2017,01:00,KING_KINGNW, 16.6,N
02/20/2017,01:00,KING_KINGSE, 16.61,N
02/20/2017,01:00,KING_KINGSW, 16.6,N
02/20/2017,01:00,KMCHI_CC1, 17.97,N
02/20/2017,01:00,KMCHI_CC2, 17.97,N
02/20/2017,01:00,LAMESASLR_G, 16.5,N
02/20/2017,01:00,LARDVFTN_G4, 17.51,N
02/20/2017,01:00,LARDVFTN_G5, 17.51,N
02/20/2017,01:00,LASSO_GEN, 17.09,N
02/20/2017,01:00,LEG_LEG_G1, 17.67,N
02/20/2017,01:00,LEG_LEG_G2, 17.67,N
02/20/2017,01:00,LEONLCPCT1_2, 17.47,N
02/20/2017,01:00,LEONLCPCT3_4, 17.47,N
02/20/2017,01:00,LFBIO_UNIT1, 17.97,N
02/20/2017,01:00,LGD_LANGFORD, 16.64,N
02/20/2017,01:00,LGE_CC1, 17.52,N
02/20/2017,01:00,LGE_LGE_GT1, 17.52,N
02/20/2017,01:00,LGE_LGE_GT2, 17.52,N
02/20/2017,01:00,LGE_LGE_STG, 17.52,N
02/20/2017,01:00,LGE_PUN1, 17.52,N
02/20/2017,01:00,LGE_PUN2, 17.52,N
02/20/2017,01:00,LGW_UNIT_ALL, 16.44,N
02/20/2017,01:00,LHM_CVC_G4, 17.61,N
02/20/2017,01:00,LHM_PUN1, 17.61,N
02/20/2017,01:00,LHM_PUN2, 17.61,N
02/20/2017,01:00,LHORN_N_U1_2, 16.06,N
02/20/2017,01:00,LHSES_UNIT1, 18.32,N
02/20/2017,01:00,LHSES_UNIT2, 18.32,N
02/20/2017,01:00,LNCRK_ALL, 16.35,N
02/20/2017,01:00,LONEWOLF_ALL, 16.49,N
02/20/2017,01:00,LOSTPI_CC1, 17.65,N
02/20/2017,01:00,LOS_LOSTPGT1, 17.65,N
02/20/2017,01:00,LOS_LOSTPGT2, 17.65,N
02/20/2017,01:00,LOS_LOSTPST1, 17.65,N
02/20/2017,01:00,LPCCS_CC1, 18.04,N
02/20/2017,01:00,LPCCS_CC2, 18.04,N
02/20/2017,01:00,LPCCS_CT11, 18.04,N
02/20/2017,01:00,LPCCS_CT12, 18.04,N
02/20/2017,01:00,LPCCS_CT21, 18.04,N
02/20/2017,01:00,LPCCS_CT22, 18.04,N
02/20/2017,01:00,LPCCS_UNIT1, 18.04,N
02/20/2017,01:00,LPCCS_UNIT2, 18.04,N
02/20/2017,01:00,LV1A_LV1B, 17.51,N
02/20/2017,01:00,LV3_RN, 17.51,N
02/20/2017,01:00,LV3_UNIT1, 17.5,N
02/20/2017,01:00,LV4_UNIT_1, 17.5,N
02/20/2017,01:00,LV5_UNIT1, 17.51,N
02/20/2017,01:00,LZ_AEN, 17.73,N
02/20/2017,01:00,LZ_CPS, 17.48,N
02/20/2017,01:00,LZ_HOUSTON, 17.61,N
02/20/2017,01:00,LZ_LCRA, 17.52,N
02/20/2017,01:00,LZ_NORTH, 17.48,N
02/20/2017,01:00,LZ_RAYBN, 18.06,N
02/20/2017,01:00,LZ_SOUTH, 17.48,N
02/20/2017,01:00,LZ_WEST, 16.49,N
02/20/2017,01:00,MARBFA, 17.44,N
02/20/2017,01:00,MARIAH_ALL, 16.05,N
02/20/2017,01:00,MAR_MARSFOG1, 17.48,N
02/20/2017,01:00,MAR_MARSFOG2, 17.48,N
02/20/2017,01:00,MAR_MARSFOG3, 17.48,N
02/20/2017,01:00,MCDLD_FCSBW1, 16.51,N
02/20/2017,01:00,MCSES_UNIT6, 17.95,N
02/20/2017,01:00,MCSES_UNIT7, 17.95,N
02/20/2017,01:00,MCSES_UNIT8, 17.95,N
02/20/2017,01:00,MDANP_CT1_2, 17.63,N
02/20/2017,01:00,MDANP_CT3_4, 17.41,N
02/20/2017,01:00,MDANP_CT5_6, 17.41,N
02/20/2017,01:00,MESQCRK_ALL, 16.49,N
02/20/2017,01:00,MGSES_CT123, 16.49,N
02/20/2017,01:00,MGSES_CT456, 16.49,N
02/20/2017,01:00,MIAM1_G1_G2, 16.03,N
02/20/2017,01:00,MIL_MILG1_2, 16.03,N
02/20/2017,01:00,MIL_MILG345, 16.03,N
02/20/2017,01:00,MIRAGE_G1, 17.61,N
02/20/2017,01:00,MIRASOLE_GEN, 17.5,N
02/20/2017,01:00,MLSES_UNIT1, 18.01,N
02/20/2017,01:00,MLSES_UNIT2, 18.01,N
02/20/2017,01:00,MLSES_UNIT3, 18.01,N
02/20/2017,01:00,MNSES_UNIT1, 18.19,N
02/20/2017,01:00,MNSES_UNIT2, 18.19,N
02/20/2017,01:00,MNSES_UNIT3, 18.19,N
02/20/2017,01:00,MOZART_WIND1, 16.41,N
02/20/2017,01:00,MWEC_G1, 16.4,N
02/20/2017,01:00,NACPW_UNIT1, 17.97,N
02/20/2017,01:00,NCARBIDEG8, 17.52,N
02/20/2017,01:00,NCARBIDE_1_7, 17.52,N
02/20/2017,01:00,NCARBID_PUN1, 17.52,N
02/20/2017,01:00,NCARBID_PUN2, 17.52,N
02/20/2017,01:00,NEDIN_CC1, 17.5,N
02/20/2017,01:00,NED_NEDIN_G1, 17.5,N
02/20/2017,01:00,NED_NEDIN_G2, 17.5,N
02/20/2017,01:00,NED_NEDIN_G3, 17.5,N
02/20/2017,01:00,NUECES_B_CC1, 17.51,N
02/20/2017,01:00,NUE_NUECESG7, 17.51,N
02/20/2017,01:00,NUE_NUECESG8, 17.51,N
02/20/2017,01:00,NUE_NUECESG9, 17.51,N
02/20/2017,01:00,NWF_NWF1, 16.53,N
02/20/2017,01:00,OECCS_1, 16.54,N
02/20/2017,01:00,OECCS_2, 16.54,N
02/20/2017,01:00,OECCS_CC1, 16.54,N
02/20/2017,01:00,OECCS_CC2, 16.54,N
02/20/2017,01:00,OGSES_1, 17.63,N
02/20/2017,01:00,OGSES_2, 17.63,N
02/20/2017,01:00,OKLA_OKLA_G1, 16.2,N
02/20/2017,01:00,OLIN_OLING_1, 18.35,N
02/20/2017,01:00,OLIN_OLING_2, 18.35,N
02/20/2017,01:00,OLIN_OLING_3, 18.35,N
02/20/2017,01:00,OLIN_OLING_4, 18.35,N
02/20/2017,01:00,OWF_OWF, 16.52,N
02/20/2017,01:00,OXY_OXY_CCG1, 17.51,N
02/20/2017,01:00,OXY_PUN1, 17.51,N
02/20/2017,01:00,OXY_PUN2, 17.51,N
02/20/2017,01:00,PANDA_S_CC1, 17.63,N
02/20/2017,01:00,PANDA_S_CT1, 17.63,N
02/20/2017,01:00,PANDA_S_CT2, 17.63,N
02/20/2017,01:00,PANDA_S_ST1, 17.63,N
02/20/2017,01:00,PANDA_T1_CC1, 17.48,N
02/20/2017,01:00,PANDA_T1_CT1, 17.48,N
02/20/2017,01:00,PANDA_T1_CT2, 17.48,N
02/20/2017,01:00,PANDA_T1_ST1, 17.48,N
02/20/2017,01:00,PANDA_T2_CC1, 17.48,N
02/20/2017,01:00,PANDA_T2_CT1, 17.48,N
02/20/2017,01:00,PANDA_T2_CT2, 17.48,N
02/20/2017,01:00,PANDA_T2_ST1, 17.48,N
02/20/2017,01:00,PAP1_PAP1, 17.51,N
02/20/2017,01:00,PB2SES_CT1, 16.54,N
02/20/2017,01:00,PB2SES_CT2, 16.54,N
02/20/2017,01:00,PB2SES_CT3, 16.54,N
02/20/2017,01:00,PB2SES_CT4, 16.54,N
02/20/2017,01:00,PB2SES_CT5, 16.54,N
02/20/2017,01:00,PBSES_UNIT6, 16.54,N
02/20/2017,01:00,PC_NORTH_1, 16.51,N
02/20/2017,01:00,PC_SOUTH_ALL, 16.51,N
02/20/2017,01:00,PEARSA_1_24, 17.45,N
02/20/2017,01:00,PEAR_PEARS_1, 17.45,N
02/20/2017,01:00,PEAR_PEARS_2, 17.45,N
02/20/2017,01:00,PEAR_PEARS_3, 17.45,N
02/20/2017,01:00,PENA_ALL, 17.51,N
02/20/2017,01:00,PH1_UNIT1_2, 16.04,N
02/20/2017,01:00,PH2_U1_U2, 16.04,N
02/20/2017,01:00,PNPI_GT2_RN, 17.61,N
02/20/2017,01:00,PR_PR_G2, 17.61,N
02/20/2017,01:00,PSA_CC1, 17.61,N
02/20/2017,01:00,PSA_PSA_G1, 17.61,N
02/20/2017,01:00,PSA_PSA_G2, 17.61,N
02/20/2017,01:00,PSA_PSA_G3, 17.61,N
02/20/2017,01:00,PSA_PSA_G4, 17.61,N
02/20/2017,01:00,PSA_PSA_G5, 17.61,N
02/20/2017,01:00,PSA_PSA_G6, 17.61,N
02/20/2017,01:00,PSA_PSA_G7, 17.61,N
02/20/2017,01:00,PSA_PUN1, 17.61,N
02/20/2017,01:00,PSA_PUN2, 17.61,N
02/20/2017,01:00,PSA_PUN3, 17.61,N
02/20/2017,01:00,PSA_PUN4, 17.61,N
02/20/2017,01:00,PSA_PUN5, 17.61,N
02/20/2017,01:00,PSG_CC1, 17.61,N
02/20/2017,01:00,PSG_PSG_GT2, 17.61,N
02/20/2017,01:00,PSG_PSG_GT3, 17.61,N
02/20/2017,01:00,PSG_PSG_ST1, 17.61,N
02/20/2017,01:00,PYR_PYRON1, 16.46,N
02/20/2017,01:00,QALSW_ALL, 16.53,N
02/20/2017,01:00,QALSW_CC1, 16.53,N
02/20/2017,01:00,QALSW_CC2, 16.53,N
02/20/2017,01:00,RAYBURN_CC1, 17.52,N
02/20/2017,01:00,RAYBURN_G1_2, 17.52,N
02/20/2017,01:00,RAYB_G78910, 17.52,N
02/20/2017,01:00,RDCAN_RDCNY1, 16.44,N
02/20/2017,01:00,REDFISH_ALL, 17.51,N
02/20/2017,01:00,REDGATE_ALL, 17.51,N
02/20/2017,01:00,REROCK_ALL, 17.09,N
02/20/2017,01:00,RHESS_1, 17.23,N
02/20/2017,01:00,RIONOG_CC1, 17.49,N
02/20/2017,01:00,RIONOG_CT1, 17.49,N
02/20/2017,01:00,RIONOG_CT2, 17.49,N
02/20/2017,01:00,RIONOG_CT3, 17.49,N
02/20/2017,01:00,RIONOG_ST1, 17.49,N
02/20/2017,01:00,RN_ECEC_HOLT, 16.53,N
02/20/2017,01:00,RN_OCI_ALAMO, 17.47,N
02/20/2017,01:00,RN_SR_WIND1, 17.51,N
02/20/2017,01:00,ROUTE66_RN, 16.04,N
02/20/2017,01:00,RSK_RN, 16.54,N
02/20/2017,01:00,SANDHSYD1_2, 17.71,N
02/20/2017,01:00,SANDHSYD3_4, 17.71,N
02/20/2017,01:00,SANDHSYD6_7, 17.71,N
02/20/2017,01:00,SANDHSYD_5AC, 17.71,N
02/20/2017,01:00,SANDHSYD_CC1, 17.71,N
02/20/2017,01:00,SAN_SANMIGG1, 17.49,N
02/20/2017,01:00,SC2SES_UNIT1, 17.97,N
02/20/2017,01:00,SCES_UNIT1, 17.65,N
02/20/2017,01:00,SCLP_PUN1, 17.6,N
02/20/2017,01:00,SCLP_PUN2, 17.6,N
02/20/2017,01:00,SCLP_PUN3, 17.6,N
