DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
02/23/2017,01:00,AEEC, -0.45,N
02/23/2017,01:00,AMISTAD_ALL, 5.67,N
02/23/2017,01:00,AMOCOOIL_CC1, 9.89,N
02/23/2017,01:00,AMOCOOIL_CC2, 9.89,N
02/23/2017,01:00,AMOCO_PUN1, 9.89,N
02/23/2017,01:00,AMOCO_PUN2, 9.89,N
02/23/2017,01:00,AMO_AMOCO_1, 9.89,N
02/23/2017,01:00,AMO_AMOCO_2, 9.89,N
02/23/2017,01:00,AMO_AMOCO_5, 9.89,N
02/23/2017,01:00,AMO_AMOCO_G1, 9.89,N
02/23/2017,01:00,AMO_AMOCO_G2, 9.89,N
02/23/2017,01:00,AMO_AMOCO_G3, 9.89,N
02/23/2017,01:00,AMO_AMOCO_S1, 9.89,N
02/23/2017,01:00,AMO_AMOCO_S2, 9.89,N
02/23/2017,01:00,ANACACHO_ANA, 6.46,N
02/23/2017,01:00,ATK_ATKINSG7, 8.79,N
02/23/2017,01:00,AUSTPL_ALL, 8.03,N
02/23/2017,01:00,AZ_ALL, 10.05,N
02/23/2017,01:00,BAC_RN_ALL, 9.89,N
02/23/2017,01:00,BAFFIN_ALL, -2.49,N
02/23/2017,01:00,BASTEN_CC1, 8,N
02/23/2017,01:00,BASTEN_CCU, 8,N
02/23/2017,01:00,BBSES_UNIT1, 10.98,N
02/23/2017,01:00,BBSES_UNIT2, 10.98,N
02/23/2017,01:00,BCATWD_WD_1, -2.7,N
02/23/2017,01:00,BFM_HYD_ST1, 9.98,N
02/23/2017,01:00,BLSMT1_5_A_6, -1.36,N
02/23/2017,01:00,BOOTLEG_UN1, 1.26,N
02/23/2017,01:00,BORDAS_345, 7.67,N
02/23/2017,01:00,BORDAS_ALL, 7.67,N
02/23/2017,01:00,BOSQUESW_CC1, 7.32,N
02/23/2017,01:00,BOSQUESW_CC2, 7.67,N
02/23/2017,01:00,BOSQ_BSQSU_5, 7.67,N
02/23/2017,01:00,BOSQ_BSQS_12, 7.67,N
02/23/2017,01:00,BOSQ_BSQS_34, 7.32,N
02/23/2017,01:00,BRAUNIG_CC1, 7.52,N
02/23/2017,01:00,BRAUNIG_VHB1, 7.55,N
02/23/2017,01:00,BRAUNIG_VHB2, 7.55,N
02/23/2017,01:00,BRAUNIG_VHB3, 7.52,N
02/23/2017,01:00,BRAZ_WND_ALL, 0.51,N
02/23/2017,01:00,BRA_AVR1_CT2, 7.52,N
02/23/2017,01:00,BRA_AVR_CST1, 7.52,N
02/23/2017,01:00,BRISCOE_WIND, -0.67,N
02/23/2017,01:00,BRTSW_BCW1, -3.11,N
02/23/2017,01:00,BR_VHB6CT5_6, 7.55,N
02/23/2017,01:00,BR_VHB6CT7_8, 7.55,N
02/23/2017,01:00,BSF_PUN1, 9.63,N
02/23/2017,01:00,BSF_PUN2, 9.63,N
02/23/2017,01:00,BTE_BTE_G1, 10.08,N
02/23/2017,01:00,BTE_BTE_G2, 10.08,N
02/23/2017,01:00,BTE_BTE_G3, 10.08,N
02/23/2017,01:00,BTE_BTE_G4, 10.08,N
02/23/2017,01:00,BTE_CC1, 10.08,N
02/23/2017,01:00,BTE_PUN1, 10.08,N
02/23/2017,01:00,BTE_PUN2, 10.08,N
02/23/2017,01:00,BUCHAN_ALL, 7.07,N
02/23/2017,01:00,BUFF_GAP_ALL, 1.23,N
02/23/2017,01:00,BULLCRK_1_2, 0.74,N
02/23/2017,01:00,BVE_CC1, 9.77,N
02/23/2017,01:00,BVE_UNIT1, 9.77,N
02/23/2017,01:00,BVE_UNIT2, 9.77,N
02/23/2017,01:00,BVE_UNIT3, 9.77,N
02/23/2017,01:00,BYU_BYU_1, 9.98,N
02/23/2017,01:00,BYU_BYU_12, 9.98,N
02/23/2017,01:00,BYU_BYU_34, 9.98,N
02/23/2017,01:00,BYU_BYU_G8, 9.98,N
02/23/2017,01:00,BYU_CC1, 9.98,N
02/23/2017,01:00,BYU_PUN1, 9.98,N
02/23/2017,01:00,BYU_PUN2, 9.98,N
02/23/2017,01:00,BYU_PUN3, 9.98,N
02/23/2017,01:00,BYU_PUN4, 9.98,N
02/23/2017,01:00,B_DAVIS_3, 8.13,N
02/23/2017,01:00,B_DAVIS_4, 8.13,N
02/23/2017,01:00,B_DAVIS_CC1, 8.13,N
02/23/2017,01:00,B_D_B_DAVIG1, 8.13,N
02/23/2017,01:00,B_D_B_DAVIG2, 8.13,N
02/23/2017,01:00,CALAVER_JKS1, 7.57,N
02/23/2017,01:00,CALAVER_JKS2, 7.57,N
02/23/2017,01:00,CALAVER_JTD1, 7.54,N
02/23/2017,01:00,CALAVER_JTD2, 7.54,N
02/23/2017,01:00,CALAVER_OWS1, 7.54,N
02/23/2017,01:00,CALAVER_OWS2, 7.54,N
02/23/2017,01:00,CALLAHA_WND1, 1.43,N
02/23/2017,01:00,CAL_ALL, 10.04,N
02/23/2017,01:00,CAL_CALGT1, 10.04,N
02/23/2017,01:00,CAL_CALSTG1, 10.04,N
02/23/2017,01:00,CAL_CC1, 10.04,N
02/23/2017,01:00,CAL_PUN1, 10.04,N
02/23/2017,01:00,CAL_PUN2, 10.04,N
02/23/2017,01:00,CAMWIND_RN, 7.46,N
02/23/2017,01:00,CAPRIDG4_CR4, 1.81,N
02/23/2017,01:00,CAPRIDGE_ALL, 1.81,N
02/23/2017,01:00,CARBN_BSP_1, 0.96,N
02/23/2017,01:00,CBECII_1, 9.45,N
02/23/2017,01:00,CBECII_2, 9.45,N
02/23/2017,01:00,CBECII_CC3, 9.45,N
02/23/2017,01:00,CBEC_ALL, 9.44,N
02/23/2017,01:00,CBEC_CC1, 9.44,N
02/23/2017,01:00,CBEC_CC2, 9.44,N
02/23/2017,01:00,CBY4_ALL, 10.07,N
02/23/2017,01:00,CBY4_CC1, 10.07,N
02/23/2017,01:00,CBY_CBY_G1, 10.07,N
02/23/2017,01:00,CBY_CBY_G2, 10.06,N
02/23/2017,01:00,CCEC_CC1, 8.15,N
02/23/2017,01:00,CCEC_GT1, 8.15,N
02/23/2017,01:00,CCEC_GT2, 8.15,N
02/23/2017,01:00,CCEC_PUN1, 8.15,N
02/23/2017,01:00,CCEC_PUN2, 8.15,N
02/23/2017,01:00,CCEC_ST1, 8.15,N
02/23/2017,01:00,CEDROHI_CHW1, 7.47,N
02/23/2017,01:00,CHEDPW_GT2, 10.15,N
02/23/2017,01:00,CHE_CC1, 10.12,N
02/23/2017,01:00,CHE_LYD, 10.06,N
02/23/2017,01:00,CHE_LYD2, 10.06,N
02/23/2017,01:00,CHE_PUN1, 10.06,N
02/23/2017,01:00,CHE_PUN2, 10.06,N
02/23/2017,01:00,COL_COLETOG1, 7.97,N
02/23/2017,01:00,COTPLNS_RN, -0.45,N
02/23/2017,01:00,COTTON_PAP2, 8.16,N
02/23/2017,01:00,CPSES_UNIT1, 2.41,N
02/23/2017,01:00,CPSES_UNIT2, 2.41,N
02/23/2017,01:00,CSC_CSECG1_2, 0.48,N
02/23/2017,01:00,CTL_GT_102, 9.98,N
02/23/2017,01:00,CTL_GT_103, 9.98,N
02/23/2017,01:00,CTL_GT_104, 9.98,N
02/23/2017,01:00,CTL_PUN1, 9.98,N
02/23/2017,01:00,CTL_PUN2, 9.98,N
02/23/2017,01:00,CTL_PUN3, 9.98,N
02/23/2017,01:00,CTL_ST_101, 9.98,N
02/23/2017,01:00,CVC_CC1, 10.15,N
02/23/2017,01:00,CVC_CVCG1_5, 10.15,N
02/23/2017,01:00,CVC_CVC_G2, 10.15,N
02/23/2017,01:00,CVC_CVC_G3, 10.15,N
02/23/2017,01:00,DANSBY_ALL, 8.78,N
02/23/2017,01:00,DC2SES_ALL, 1.69,N
02/23/2017,01:00,DC_E, 14.72,N
02/23/2017,01:00,DC_L, 7.64,N
02/23/2017,01:00,DC_N, -1.5,N
02/23/2017,01:00,DC_R, 7.59,N
02/23/2017,01:00,DC_S, 6.44,N
02/23/2017,01:00,DDPEC_CC1, 10,N
02/23/2017,01:00,DDPEC_GT1, 10,N
02/23/2017,01:00,DDPEC_GT2, 10,N
02/23/2017,01:00,DDPEC_GT3, 10,N
02/23/2017,01:00,DDPEC_GT4, 10,N
02/23/2017,01:00,DDPEC_GT6, 10,N
02/23/2017,01:00,DDPEC_ST1, 10,N
02/23/2017,01:00,DECKER_DPG1, 8.08,N
02/23/2017,01:00,DECKER_DPG2, 8.08,N
02/23/2017,01:00,DECKER_GT, 8.16,N
02/23/2017,01:00,DENISON_G1_2, 10.24,N
02/23/2017,01:00,DIB_CC1, 10.03,N
02/23/2017,01:00,DIB_DIB_G1, 10.03,N
02/23/2017,01:00,DIB_DIB_G2, 10.03,N
02/23/2017,01:00,DIB_DIB_G3, 10.03,N
